lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,fixes_percent
42,2,2,1311247043,1559614293,1317160549,1,0
533,15,32,1311247043,1558918505,1329843480,20,0
624,2,2,1490788071,1525726793,1490844063,3,0
501,4,5,1457919543,1566394382,1460758465,6,16.66666667
191,6,6,1464838713,1559614293,1467168479,6,33.33333333
266,2,5,1542856474,1558580664,1543264282,5,0
136,2,2,1311247043,1558918501,1313068157,1,0
24,2,3,1510903609,1546500360,1512386807,3,0
705,4,21,1351621505,1578627109,1364170541,28,0
3503,26,73,1306881908,1577700848,1355357047,90,3.333333333
1685,20,33,1306881908,1579615773,1313939631,35,0
57,1,2,1550248754,1567155573,1550545365,3,0
520,8,11,1311247043,1561520373,1334618771,10,0
344,18,30,1323888275,1558352631,1340195436,31,6.451612903
26,1,1,1414523918,1414523918,1414523918,1,0
821,15,25,1305725404,1559614293,1314848539,31,3.225806452
227,2,5,1489918139,1537839245,1490806470,5,0
4097,13,97,1417723190,1543035453,1450587423,107,2.803738318
336,5,20,1307611430,1558918521,1331244353,6,0
408,3,3,1383031939,1526715834,1385557680,5,0
1257,18,48,1371701584,1571790698,1401808974,4,50
456,6,9,1410513887,1558918501,1421173587,12,0
138,4,5,1311247043,1532125899,1313876059,5,0
85,2,2,1453268414,1462083741,1453372124,2,0
1489,17,49,1305014297,1559614293,1371555172,65,4.615384615
829,6,16,1410338070,1572261877,1463628158,17,0
475,7,14,1311247043,1562858775,1328961634,17,0
546,11,16,1306899084,1514206472,1315817594,21,0
67,5,9,1330344244,1565938091,1352769917,11,9.090909091
858,9,9,1311247043,1576166791,1316845352,12,0
220,1,1,1311247043,1311247043,1311247043,0,0
1063,13,33,1311247043,1569321966,1387842361,44,2.272727273
55,1,2,1544511002,1547696799,1544800620,1,0
594,10,20,1311247043,1559614293,1329020898,3,0
328,4,9,1311247043,1543636390,1349703394,12,0
128,3,13,1311247043,1539764931,1376132999,20,0
349,3,3,1465338132,1559354934,1465999506,4,0
138,5,9,1311247043,1559008640,1331987873,9,0
2398,40,102,1304909920,1580393830,1358699920,132,6.060606061
399,6,11,1437398187,1486631865,1446638567,16,0
600,11,24,1302493027,1572427857,1503157522,24,4.166666667
3861,22,51,1311247043,1558918505,1324761370,61,3.278688525
215,4,11,1490407178,1571145494,1509679716,14,7.142857143
1072,23,44,1377095624,1579343621,1394539663,73,0
8526,70,357,1309672713,1576827989,1366226044,417,4.076738609
479,5,10,1352101704,1563691978,1361719420,14,0
58,2,3,1311247043,1509520077,1317619063,2,0
140,4,4,1417042154,1559614292,1422311096,4,0
1620,19,38,1311084628,1561277830,1326032761,41,4.87804878
272,8,10,1310183803,1558918505,1316684502,11,0
947,10,12,1311247043,1576166809,1312357243,14,0
664,9,14,1311247043,1553498207,1317987420,13,7.692307692
475,10,10,1311247043,1559542989,1314978813,10,0
196,7,7,1311247043,1558918501,1314731537,10,0
35,1,1,1554117215,1554117215,1554117215,1,0
645,12,49,1389753113,1558918501,1435590075,60,11.66666667
377,2,7,1531820572,1576664659,1552016084,8,12.5
264,11,16,1311247043,1558918501,1324203727,17,0
147,2,2,1311247043,1358830770,1312218139,2,0
1449,34,89,1308622955,1582024131,1356626442,110,1.818181818
443,7,14,1307950199,1559614293,1312827667,16,0
1538,17,45,1361527659,1577159526,1415993074,52,0
41,3,3,1474259934,1558918501,1484775270,3,0
280,6,13,1387274686,1576468459,1448579112,13,0
500,3,5,1440063451,1564122976,1441790210,7,0
1180,27,86,1405516135,1576778874,1499348672,113,1.769911504
207,2,2,1419173641,1431838457,1419418372,5,0
656,3,4,1311247043,1578739474,1317253568,4,0
54,1,1,1311247043,1311247043,1311247043,0,0
162,7,12,1306157047,1568265775,1318008513,3,33.33333333
115,5,14,1554125268,1578580882,1561202552,14,0
303,5,6,1550741614,1560832823,1550997306,7,42.85714286
100,4,6,1431502011,1509679710,1442890984,7,0
1239,15,25,1377564614,1563197509,1506060457,30,20
129,2,2,1516218538,1520370570,1516282911,2,0
55,1,8,1381801092,1579041261,1439880564,6,0
105,3,5,1311247043,1578627109,1383065952,12,0
926,17,44,1306881908,1573098942,1372369166,62,8.064516129
437,4,5,1362787567,1558918521,1363332043,8,0
113,2,4,1534239742,1574665147,1541036934,4,0
1716,62,159,1309869792,1578912147,1406918653,224,23.21428571
1164,2,3,1578483885,1578483889,1578483885,3,0
679,7,16,1311247043,1536047190,1334108940,18,0
480,11,22,1396192320,1570524033,1472922701,26,7.692307692
229,5,9,1309672992,1559085479,1351892986,14,0
199,10,11,1311247043,1558918501,1325950729,13,0
60,5,5,1307691021,1559614293,1322354681,5,0
3159,24,149,1311247043,1575502843,1432873001,202,1.98019802
6497,32,152,1282015560,1582255146,1336034654,174,1.149425287
69,4,5,1537520882,1562657064,1539343192,5,20
265,5,5,1467894210,1559519090,1470377886,5,0
410,3,18,1484498535,1559354935,1487335246,21,9.523809524
1954,8,98,1495613434,1576056755,1540391443,119,9.243697479
3123,43,185,1306460245,1575483265,1397717245,275,6.909090909
17,1,2,1542617782,1562307375,1546092416,3,0
135,2,2,1551440537,1557308972,1551570947,2,0
1536,11,61,1485180553,1581677094,1526812042,73,20.54794521
1052,8,31,1513221583,1578906689,1535098887,40,5
819,3,3,1311247043,1567768274,1312801476,3,0
158,19,21,1311247043,1571401227,1419513429,34,5.882352941
542,7,11,1306881908,1558918501,1311603652,14,0
125,4,4,1310888038,1523625954,1321325512,4,0
46,6,10,1311247043,1573099275,1419908268,2,0
102,3,3,1353578779,1559120270,1355627889,3,0
54,3,4,1308572746,1559614293,1314665746,5,0
391,5,5,1310701654,1559085162,1313105528,7,0
3999,47,173,1387577565,1576553363,1477695120,30,0
102,2,2,1311247043,1558350495,1313669626,2,0
1315,26,136,1306208342,1575277760,1455746807,123,7.317073171
30,2,3,1311247043,1509520077,1319350238,2,0
413,10,13,1306460550,1559643883,1322236284,15,0
86,2,2,1502181559,1558918501,1502841291,2,0
293,6,11,1311247043,1574411406,1423357370,3,33.33333333
45,2,7,1490783476,1560406984,1498191238,11,0
245,16,30,1311247043,1534934231,1348720680,42,9.523809524
22,5,5,1311247043,1558242535,1337816510,4,0
78,2,3,1525859940,1544159451,1526444099,3,33.33333333
992,8,12,1562639448,1575858703,1562910341,13,23.07692308
370,10,13,1311247043,1558242500,1315773237,17,0
738,7,27,1400839482,1567478392,1407803335,31,0
1424,6,10,1429520121,1547296364,1431506309,11,0
1193,19,63,1307346658,1568898381,1335086884,82,2.43902439
198,2,2,1311247043,1573026449,1364131771,1,0
275,3,3,1449656908,1559614293,1450111332,3,0
624,4,4,1311247043,1540883397,1311967543,3,0
55,2,2,1353997086,1558918506,1357722930,1,0
79,2,2,1311247043,1558670630,1314378987,1,0
376,3,8,1311247043,1561076312,1429663794,7,0
59,8,17,1330919370,1573120991,1479763940,106,6.603773585
586,8,10,1311247043,1544575287,1328992767,11,0
860,16,48,1311247043,1575950755,1351193525,83,1.204819277
847,3,7,1532059308,1573100145,1532633702,8,12.5
17,1,1,1508899069,1508899069,1508899069,1,0
84,2,3,1565270878,1574225673,1565768838,3,100
117,3,4,1308728518,1496496888,1315496023,4,0
1809,32,104,1306484063,1576166811,1424512468,133,12.03007519
372,3,4,1573190559,1580964121,1573270746,4,25
233,7,22,1353421470,1546358401,1389728448,24,4.166666667
144,3,7,1529039326,1573120991,1533848435,13,7.692307692
135,10,10,1311247043,1559614293,1334598270,13,0
318,7,20,1459490183,1559714640,1491579714,24,0
352,9,24,1378692176,1578624335,1487957800,38,0
144,9,9,1306133501,1559354935,1356079563,8,12.5
4937,48,402,1306814329,1580545605,1394366092,602,2.657807309
79,3,3,1311247043,1559614293,1318616115,2,0
952,7,28,1305014297,1558581279,1331926837,24,0
568,21,51,1324632488,1550067842,1395953329,60,0
32,2,4,1343635516,1558242500,1350341986,4,0
29,2,4,1551440538,1566377066,1556106134,4,50
219,4,8,1362570142,1550906468,1399356002,11,0
550,10,21,1421762924,1578398287,1499339334,31,3.225806452
693,12,39,1315292920,1558918508,1403278304,30,10
454,8,18,1311247043,1575342242,1335579596,27,0
246,6,9,1307232671,1570073353,1319914376,15,0
3419,50,211,1309672713,1577069342,1383118700,274,4.744525547
360,13,19,1461637906,1567054397,1490585379,7,0
426,10,14,1348218600,1529998110,1361806864,5,40
445,6,6,1311247043,1569597752,1366133551,6,0
232,10,16,1364244191,1573699496,1409331882,22,13.63636364
80,6,7,1311247043,1509520077,1352965340,8,12.5
6012,53,234,1308622955,1577765084,1370593258,320,1.5625
641,5,6,1432537820,1570587176,1449691733,8,0
203,2,3,1573003999,1579596032,1573609469,3,33.33333333
108,5,5,1311247043,1509679710,1323915996,6,0
1320,15,29,1311247043,1564281821,1356923382,31,0
284,3,3,1311247043,1522294564,1317147063,3,0
428,6,14,1311247043,1477725394,1314622678,16,0
214,2,2,1535339544,1567066739,1535487802,2,0
442,10,10,1311247043,1558918506,1321789570,13,0
125,4,4,1311247043,1516947724,1316007706,3,0
293,10,15,1311247043,1559120266,1325741096,15,0
214,5,7,1378755496,1537784858,1390878504,8,0
95,2,4,1559010591,1566215043,1559173854,4,0
21,1,1,1311247043,1311247043,1311247043,0,0
400,3,3,1442406209,1559085482,1446977476,3,0
2075,2,3,1564332165,1580519129,1564590269,3,66.66666667
3908,24,76,1487111303,1569288546,1496850784,84,3.571428571
141,4,9,1311247043,1509520077,1336500734,10,0
845,8,11,1486667973,1578275030,1491935150,13,15.38461538
122,1,5,1358210005,1491870322,1385359804,5,0
1003,11,13,1311247043,1564366085,1314163461,12,0
390,6,9,1513572692,1563351137,1514550771,10,10
728,16,35,1303125322,1563809817,1360914568,55,5.454545455
226,3,3,1507193214,1576667226,1511420311,3,0
597,5,9,1311247043,1558581290,1322937322,9,0
88,3,3,1402410190,1559008638,1405160982,3,0
441,5,10,1311247043,1558315142,1316214573,7,0
249,8,26,1311247043,1559085476,1361081280,2,0
43,4,6,1311247043,1559614293,1325753822,4,0
799,25,91,1303462107,1581732865,1427062934,174,3.448275862
770,4,4,1507175424,1571141855,1507503143,4,25
676,8,31,1384227976,1571636677,1450703446,40,5
984,18,38,1353316993,1574236767,1477988439,46,17.39130435
646,9,16,1331199855,1558918521,1338897161,20,0
758,10,16,1302853918,1566795445,1339837379,17,0
281,4,6,1311247043,1558242500,1355473239,7,14.28571429
762,3,8,1421722854,1533637266,1423161796,4,25
152,2,5,1488101121,1558918501,1488735999,7,42.85714286
109,9,14,1457681755,1572427857,1478512324,4,0
349,10,60,1407742245,1566690867,1438651466,1,0
41,2,2,1311247043,1558918501,1317287810,1,0
1169,15,41,1311247043,1575342242,1326852922,55,0
139,3,4,1559010593,1579153508,1560801427,6,16.66666667
1071,2,3,1531988785,1533024801,1531992566,3,33.33333333
79,2,3,1453686225,1555938590,1455888521,12,0
581,4,5,1311247043,1561122636,1313122381,5,0
262,1,4,1565546351,1571048205,1566644168,6,0
462,1,1,1515907730,1515907730,1515907730,1,0
84,4,6,1381197440,1559614293,1420370919,8,12.5
1753,12,55,1245767646,1562131728,1281936478,19,0
983,10,47,1311241601,1559519094,1334721959,13,0
959,3,3,1576481232,1578590733,1576598762,3,33.33333333
930,1,1,1311247043,1311247043,1311247043,0,0
489,7,42,1317791943,1562814306,1393613415,22,0
1053,19,66,1312030359,1543807831,1387316907,97,1.030927835
183,4,6,1311247043,1577711976,1317323780,5,0
57,1,3,1525783187,1525783187,1525783187,3,0
272,6,6,1311247043,1558242500,1313916247,6,0
4848,37,53,1306881908,1575941031,1310375183,54,0
91,1,4,1563686658,1566450701,1563990400,1,0
23,1,1,1510298108,1510298108,1510298108,1,0
225,9,10,1311247043,1563688851,1393000310,15,0
293,4,4,1311247043,1558918501,1313837341,4,0
170,5,9,1447644989,1577190029,1498356333,11,0
48,3,3,1489487749,1531990531,1492561513,3,0
952,12,16,1311247043,1581419035,1361109047,21,0
660,5,6,1312791695,1559085486,1314805289,6,0
206,9,24,1308104508,1541084845,1364786774,28,0
690,6,55,1535519795,1574255131,1541632927,93,4.301075269
361,8,12,1311041169,1558581279,1313663154,16,0
1689,5,7,1500436384,1577530446,1502928929,9,22.22222222
368,4,8,1420551938,1559354935,1423809221,9,44.44444444
158,3,6,1510903711,1559085489,1514636991,6,16.66666667
110,3,4,1499940961,1559354935,1504204719,4,0
84,1,8,1335765329,1463707375,1345666886,20,0
411,12,20,1311247043,1578625540,1412997407,9,11.11111111
137,2,2,1311247043,1545928306,1312960045,1,0
1515,11,34,1310524749,1569217876,1320394487,39,12.82051282
62,3,6,1311247043,1509520077,1322983562,5,0
260,4,5,1540259190,1575702215,1540883086,7,0
349,6,8,1484721342,1559614293,1503336598,9,11.11111111
3,1,1,1565159996,1565159996,1565159996,1,0
114,4,5,1346036042,1509520077,1349446857,5,0
645,12,24,1387121938,1564456516,1402821264,16,6.25
707,2,6,1565709059,1575702215,1565810418,7,14.28571429
619,4,9,1559010585,1577444868,1560314451,9,11.11111111
492,13,22,1305014297,1579485853,1326999554,28,0
3064,48,150,1321021008,1571654874,1352288890,192,11.97916667
376,5,5,1455544224,1559085479,1456912054,6,0
640,6,13,1412584251,1575962770,1524419277,19,15.78947368
168,6,8,1311247043,1501319003,1367079094,7,28.57142857
74,1,3,1354847469,1440053653,1373403698,3,0
1161,4,7,1311247043,1470117933,1324431154,6,0
572,8,8,1306460863,1558242500,1316430465,9,0
123,5,6,1311247043,1569401186,1390008158,5,0
480,10,19,1311247043,1559354922,1326008942,26,3.846153846
68,3,4,1460971446,1554297436,1467604339,4,0
1489,9,24,1467629785,1579485841,1475820841,29,10.34482759
1195,32,84,1308572746,1575701019,1399190386,55,21.81818182
638,10,19,1342593177,1567749992,1352746742,24,4.166666667
410,8,11,1307691021,1501838950,1313095289,12,0
1141,8,13,1444120666,1575941031,1445756211,17,0
522,5,5,1311247043,1540883389,1316247736,4,0
516,11,15,1311247043,1534250466,1321040611,15,0
508,10,40,1364976678,1579770078,1391589509,74,0
124,5,9,1334817992,1559614293,1342993959,7,0
187,2,5,1492000162,1575858703,1492506516,5,0
1387,12,34,1369376540,1559614293,1404729208,55,1.818181818
318,1,1,1311247043,1311247043,1311247043,1,0
912,6,9,1556267979,1581005890,1557444792,10,20
1164,16,74,1364026291,1580568153,1421481908,87,4.597701149
323,8,26,1311247043,1580722627,1452498476,46,2.173913043
323,4,13,1497840333,1566206264,1528574597,14,0
3942,39,252,1306400573,1574826991,1438347622,309,3.883495146
361,5,8,1522736597,1573784478,1524115989,8,0
1378,14,58,1436272775,1556247601,1463588862,63,7.936507937
113,3,4,1317871932,1558918501,1324812256,3,0
216,5,6,1311247043,1569401227,1336194647,6,0
278,1,2,1508913437,1531878895,1509078656,2,50
265,2,4,1511768742,1552306423,1512706992,4,0
439,17,38,1316425492,1571752694,1448562057,55,7.272727273
203,2,5,1430200358,1558252303,1433728798,5,0
1022,16,74,1374209972,1578895486,1503944235,106,3.773584906
76,2,4,1379475936,1509520077,1382068259,5,0
3011,58,103,1306881908,1580088028,1396489728,11,0
28,2,2,1502082882,1579500405,1504847794,2,50
933,12,23,1311247043,1566201204,1335924554,32,21.875
250,13,24,1331824280,1573826335,1433652557,34,2.941176471
1298,12,24,1476948045,1579000349,1495611995,29,20.68965517
219,8,30,1484697953,1572319235,1547338121,19,5.263157895
2125,11,45,1472213845,1565750933,1510619227,49,2.040816327
170,6,10,1405532250,1568815231,1435456306,12,0
300,2,3,1518709070,1571192670,1521075376,3,0
212,4,16,1321374088,1484641127,1359513349,22,0
161,3,8,1543979392,1575530682,1546882315,5,0
60,3,3,1311247043,1566701358,1316784315,3,0
871,10,52,1311247043,1555488971,1345933309,75,0
4517,15,78,1311247043,1578275030,1395768925,90,2.222222222
99,5,7,1309672992,1561347734,1369450273,6,0
123,7,15,1333338786,1568621964,1393979024,29,10.34482759
180,1,1,1383119527,1383119527,1383119527,1,0
647,8,20,1320063551,1556163908,1334696039,26,0
2592,44,117,1326099116,1578113976,1434844685,125,5.6
157,6,11,1373189149,1570597764,1423544173,19,10.52631579
63,4,10,1311247043,1559236195,1347061227,10,0
722,26,55,1311247043,1580712278,1385775931,41,14.63414634
162,1,1,1311247043,1311247043,1311247043,0,0
35,1,1,1561454851,1561454851,1561454851,1,0
680,16,31,1433208877,1579155391,1524172234,40,5
103,2,2,1311247043,1509520077,1313172024,1,0
536,3,9,1539680231,1573700192,1543032206,10,0
212,6,7,1310706817,1558918505,1313484725,7,0
502,9,12,1310891303,1559008644,1334906216,18,0
1807,6,21,1497351976,1559359654,1498081504,22,0
847,8,14,1311247043,1528110459,1361522550,16,0
3910,40,70,1306881908,1559975450,1322508383,84,11.9047619
1338,16,28,1311247043,1559542989,1345715598,29,0
428,7,11,1306480715,1484123534,1334833785,15,0
146,3,3,1357631679,1559120256,1393438161,3,0
2025,17,28,1488781792,1574908298,1498470367,41,0
344,1,2,1579506208,1579506235,1579506210,2,0
88,2,3,1468330568,1531543928,1474344734,3,0
1461,12,89,1307354793,1579418962,1436222729,133,4.511278195
125,4,4,1311247043,1503467596,1424222241,3,0
1153,21,41,1302493027,1550192791,1348239523,50,4
1607,15,33,1308897949,1571989572,1320756154,30,0
273,5,10,1439432095,1567071681,1450838433,11,0
186,8,10,1455431361,1561555807,1460272582,10,0
448,17,38,1311247043,1549856787,1354347797,43,0
254,3,4,1489918371,1537839245,1490458984,4,0
170,1,1,1575357163,1575357163,1575357163,1,0
476,4,22,1308546031,1460107480,1391359001,19,0
260,4,6,1490252982,1549856787,1492804037,6,0
360,7,12,1487749539,1534859540,1490689264,15,0
854,6,18,1466073957,1575405325,1489459962,21,9.523809524
537,8,61,1311247043,1510037923,1402489825,101,0
306,11,28,1306480715,1561430445,1338521199,10,10
427,18,51,1342427955,1575934273,1472880039,74,6.756756757
89,6,6,1306480715,1550373945,1375855789,6,0
237,4,4,1481097194,1579500409,1486185671,4,75
214,7,8,1370073757,1559614293,1383010978,2,0
899,4,5,1574474320,1576226318,1574492735,5,0
555,5,14,1311247043,1558918506,1319642629,13,0
421,9,13,1408088684,1561690166,1418109149,5,0
293,4,4,1351656102,1379408290,1351938821,4,0
440,4,4,1311247043,1558315142,1312294965,4,0
603,6,31,1311247043,1559009412,1402613907,59,10.16949153
51,1,2,1440053655,1500454199,1442422304,2,0
5738,24,39,1375087712,1572675765,1387954268,50,2
116,7,11,1299891283,1558918521,1326835973,7,14.28571429
394,2,2,1569175367,1578320900,1569245003,2,0
1007,7,14,1311247043,1558315142,1323195228,15,0
1543,8,26,1469099198,1566393272,1520224646,33,12.12121212
462,7,12,1436449135,1563872328,1452222445,17,0
369,14,32,1350117444,1573266978,1387589171,46,2.173913043
1143,9,15,1240422046,1558242500,1315535355,11,0
344,14,17,1309876691,1567253042,1326151374,21,4.761904762
90,2,5,1529299777,1564011323,1536255725,8,0
307,4,4,1446270556,1559614293,1446801619,5,0
133,8,12,1555038538,1576563750,1558142923,13,0
562,12,20,1307290075,1558252291,1316671039,22,0
1806,12,34,1311247043,1567643471,1352274553,48,0
656,12,18,1323691616,1558918501,1347842107,23,4.347826087
491,7,15,1469002296,1558918501,1503143647,12,8.333333333
3484,42,297,1304583719,1580124646,1421215585,512,5.6640625
342,8,12,1305014297,1558918501,1336553802,20,0
360,3,6,1401946959,1438918465,1402740359,8,0
176,3,11,1516942007,1555054771,1521321570,14,21.42857143
325,7,17,1311247043,1558918505,1349922973,22,9.090909091
213,2,4,1411349966,1550123960,1417124293,4,0
3878,32,88,1309677661,1578275030,1331119121,97,0
1770,14,39,1488443073,1579006608,1509747807,44,13.63636364
29,3,3,1455440622,1571368727,1465300473,3,0
152,4,4,1327041239,1441454007,1330669351,8,0
130,7,9,1311247043,1525200970,1344427719,15,0
712,7,33,1509688577,1581510747,1523270638,40,10
1129,28,44,1311247043,1559549290,1345943757,54,3.703703704
1061,10,20,1475406622,1579070611,1486894998,22,18.18181818
6023,86,350,1275791895,1582079446,1390156371,526,3.802281369
41,2,2,1422384495,1509520077,1424509753,2,0
138,4,6,1571992642,1578392011,1572650828,6,0
2158,29,88,1434382319,1575941031,1453292175,119,2.521008403
80,4,4,1311247043,1509520077,1326926689,3,0
415,7,10,1311247043,1565073573,1320731031,2,0
